"id","status","date_created","user_updated","date_updated","judul","tipe_koleksi","pembuat_koleksi","lembaga_penanggungjawab","lokasi_koleksi","keterangan_koleksi","keywords","tanggal_dibuat","tanggal_publikasi","user_created.first_name","user_created.last_name","thumbnail.id","thumbnail.filename_disk"
"9B289553-7929-460E-B602-350B8E37B1BE","published","2024-09-18T07:30:35.360Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:13:24.923Z","Kukuk Kecil","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Botol Minum Tradisional yang biasa dibawa untuk semua kegiatan</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Kayu/Buah Pohon</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 22 cm x 59 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 2D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Traditional Drinking Bottles that are usually carried for all activities</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Wood/Tree Fruit</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 22 cm x 59 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-09-18","Naafa","Naafiatul Insi","F79A01A5-DE90-4240-8FFB-347ADF7C8B38","F79A01A5-DE90-4240-8FFB-347ADF7C8B38.png"
"DA9FDE4F-464E-4A50-9747-6836B3E09776","published","2024-09-18T07:13:16.920Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:25:23.070Z","Asahan","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Dioarama","<p><span style=""font-family: 'times new roman', times, serif;"">Batu khusus yang digunakan untukmengasah pisau,golok,dll</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Batu Minyak</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 16,5 cm x 4,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">A special stone that is used to sharpen knives, machetes, etc.</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material : oil stone</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size : 16,5 cm x 4,5 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""teknologi"",""tradisional"",""sunda""]",,"2024-09-18","Naafa","Naafiatul Insi","C06041E4-7FD8-4440-B721-CAA723029F78","C06041E4-7FD8-4440-B721-CAA723029F78.png"
"EAD7F4B4-10F8-4A2F-8ED8-4698A9B4FDCD","published","2024-09-18T07:06:49.740Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:13:47.433Z","Gelas Awi","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Gelas Tradisional yang digunakan untuk minum&nbsp;</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Bambu</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 10,5 cm x 20,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Traditional Glasses used for drinking</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Material: Bamboo</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>Size: 10.5 cm x 20.5 cm</em></span></p>
<p><span style=""font-family: 'times new roman', times, serif;""><em>DImensions : 3D</em></span></p>
<p>&nbsp;</p>","[""sistem peralatan"",""tradisional"",""teknologi"",""sunda""]",,"2024-09-18","Naafa","Naafiatul Insi","E001C51D-C71E-4AFA-B3F5-31D8B9780579","E001C51D-C71E-4AFA-B3F5-31D8B9780579.png"
"4ECACD4F-AE84-419E-8A96-94DDCA94B2DA","published","2024-09-18T07:02:37.630Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:02:35.083Z","Statistik Pinjaman dan Pengembalian Tahun 2023","infografis","Annisa Yuniar, S.I.Pus. & Amalia Roudhotul Jannah ","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Profil</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Lobby Kanan Gedung Grha Kandaga Lantai 1</span></p>","[""Data Statistik"",""Statistik Pinjaman"",""Statistik Pengembalian"",""2023"",""data peminjaman koleksi"",""data pengembalian koleksi"",""data peminjaman koleksi kandaga"",""data pengembalian koleksi kandaga"",""data peminjaman perpustakaan unpad"",""data pengembalian perpustakaan unpad""]","2024-02-01","2024-09-18","Naafa","Naafiatul Insi","E9DABD86-D9D7-4BE5-86E1-AEC19010E3C4","E9DABD86-D9D7-4BE5-86E1-AEC19010E3C4.jpg"
"E37A5176-CF67-4ADC-B2E4-BC3D5E861255","published","2024-09-18T06:59:05.150Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:07:11.213Z","Statistik Kunjungan 2023","infografis","Annisa Yuniar, S.I.Pus. & Amalia Roudhotul Jannah ","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Profil</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Lobby Kanan Gedung Grha Kandaga Lantai 1</span></p>","[""Statistik Kunjungan"",""Data Statistik"",""2023"",""kunjungan kandaga 2023"",""kunjungan perpustakaan unpad"",""kunjungan 2023""]","2024-02-01","2024-09-18","Naafa","Naafiatul Insi","3DD119FD-9313-496D-898A-9E1BC5AA7B5B","3DD119FD-9313-496D-898A-9E1BC5AA7B5B.jpg"
"948F3083-7CF5-4379-A3CA-D11D0B1B7FBE","published","2024-09-18T06:54:57.296Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:09:04.043Z","Website Kandaga","infografis","Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Profil</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Lobby Kanan Gedung Grha Kandaga Lantai 1</span></p>","[""Website Kandaga"",""Pusat Pengelolaan Pengetahuan"",""Infografis""]","2024-02-01","2024-09-18","Naafa","Naafiatul Insi","F33C4D66-59F1-4A4E-B5C7-62E1463593FE","F33C4D66-59F1-4A4E-B5C7-62E1463593FE.jpg"
"B3E6FB98-2AE6-4186-A8AD-C1AC20D8034D","published","2024-09-18T06:47:40.743Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:07:43.183Z","Cover Pusat Pengelolaan Pengetahuan","infografis","Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Profil</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Lobby Kanan Gedung Grha Kandaga Lantai 1</span></p>","[""Cover"",""Universitas Padjadjaran"",""Profil"",""Infografis"",""Galeri""]","2024-02-01","2024-09-18","Naafa","Naafiatul Insi","7F6B0C18-DB26-49E3-8F38-E9834E6D3134","7F6B0C18-DB26-49E3-8F38-E9834E6D3134.jpg"
"265623FA-E57E-43DC-A27D-2C7CC2447A49","published","2024-09-18T04:50:34.916Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:02:47.533Z","Hawu Demplon","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Kompor tradisinal sunda yang biasa digunakan untuk memasak menggunakan kayu bakar</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan : Adonan tanah liat dan bata</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran : 26 cm x 105 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Traditional Sundanese stove that is usually used for cooking using firewood</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Material: Clay and brick dough</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Size: 26 cm x 105 cm</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""sistem peralatan"",""tradisional"",""sunda"",""teknologi""]",,"2024-09-18","Naafa","Naafiatul Insi","461E8A25-C54F-4A4D-8E95-F354CBC6EC27","461E8A25-C54F-4A4D-8E95-F354CBC6EC27.png"
"8A32F8BE-87CC-46D2-B0DF-BA8E9A916DA7","published","2024-09-18T04:46:47.840Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-10-04T03:27:23.006Z","Kecapi Anak","Artefak",,"Pusat Pengelolaan Pengetahuan UNPAD","Gedung Grha Kandaga Lt 3 R. Diorama","<p><span style=""font-family: 'times new roman', times, serif;"">Kacapi adalah alat musik Sunda yang dimainkan sebagai alat musik utama dalam Tembang Sunda, Mamaos Cianjuran, kawih, dan kacapi suling</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">DImensi : 3D</span></p>
<p>&nbsp;</p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Kacapi is a Sundanese musical instrument that is played as the main musical instrument in Sundanese songs, Mamaos Cianjuran, kawih, and kacapi suling.</span></em></p>
<p><em><span style=""font-family: 'times new roman', times, serif;"">Dimensions : 3D</span></em></p>","[""tradisional"",""musik"",""alat"",""teknologi"",""sunda""]",,"2024-09-18","Naafa","Naafiatul Insi","37A696EA-8951-42DE-95F8-A095AE16D54C","37A696EA-8951-42DE-95F8-A095AE16D54C.png"
"AB2CCBF4-BB1C-454F-81D6-5A4E88F0AE46","published","2024-09-18T04:45:56.106Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-23T07:58:49.500Z","SDG's 17","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Tiang Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDG's17"",""Sustainable Development Goals"",""Partnership The Goals"",""Infografis"",""Galeri""]","2024-06-12","2024-09-18","Naafa","Naafiatul Insi","1FAB4EC3-12C3-47D9-BA19-D83AFA600330","1FAB4EC3-12C3-47D9-BA19-D83AFA600330.png"
"04B75497-3B7A-4262-A391-8780AB5F775C","published","2024-09-18T04:43:02.833Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:01:09.460Z","SDG's 16","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Tiang Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDG's16"",""Sustainable Development Goals"",""Peace Justice and Strong Institutions"",""Infografis"",""Galeri""]","2024-06-12","2024-09-18","Naafa","Naafiatul Insi","1F714619-FDEE-46EA-A132-B923971292BF","1F714619-FDEE-46EA-A132-B923971292BF.png"
"DB961603-7667-478D-A423-0CC68B48863D","published","2024-09-18T04:40:12.476Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-23T07:54:09.590Z","SDG's 15","infografis"," Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Tiang Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDG's15"",""Sustainable Development Goals"",""Life On Land"",""Infografis"",""Galeri""]","2024-06-11","2024-09-18","Naafa","Naafiatul Insi","7A828543-9CAA-4CCF-BBE7-1174B946B1BA","7A828543-9CAA-4CCF-BBE7-1174B946B1BA.png"
"636C361C-E549-4F9D-AA0E-125E213B3D8A","published","2024-09-18T04:37:21.996Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-23T07:54:38.830Z","SDG's 14","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Tiang Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""#SDG's"",""#SDG's14"",""#SustainableDevelopmentGoals"",""#LifeBelowWater"",""#Infografis"",""#Galeri"",""#PusatPengelolaanPengetahuan""]","2024-06-11","2024-09-18","Naafa","Naafiatul Insi","75AB9D80-EC51-44E9-898B-6FBBD4771E3C","75AB9D80-EC51-44E9-898B-6FBBD4771E3C.png"
"86F0020A-A23E-43DE-A2A2-C5EA1E377ADB","published","2024-09-18T04:34:24.670Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:08:50.746Z","SDG's 13","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 24 x 36,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Tiang Kiri Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDG's13"",""Sustainable Development Goals"",""Cilimate Action"",""Infografis"",""Galeri""]","2024-06-10","2024-09-18","Naafa","Naafiatul Insi","BAB50892-5B3D-4B77-AEAF-E314A6DD3411","BAB50892-5B3D-4B77-AEAF-E314A6DD3411.png"
"C074DD5A-AC30-47C3-80BD-BEEE7E9A6B59","published","2024-09-18T04:30:51.366Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:07:29.996Z","SDG's 12","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 29,5 x 41,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Pintu Exit Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDg's12"",""Sustainable Development Goals"",""Responsible Concumption and Production"",""Infografis"",""Galeri""]","2024-06-10","2024-09-18","Naafa","Naafiatul Insi","69DE01A4-30F5-4C45-888B-5759F93A02BA","69DE01A4-30F5-4C45-888B-5759F93A02BA.jpg"
"D558AD5A-C1B1-4547-A835-A0B3218A63FB","published","2024-09-18T04:26:57.900Z","EE52F8FE-5D3A-48AD-8C79-6F6C4CC8FDF0","2024-09-24T02:04:54.683Z","SDG's 11","infografis","Saskia Dwi Indriani & Annisa Yuniar, S.I.Pus.","Pusat Pengelolaan Pengetahuan Universitas Padjadjaran",,"<p><span style=""font-family: 'times new roman', times, serif;"">Jenis: Konten SDG's</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Jumlah: 1</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Ukuran: 29,5 x 41,5 cm</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Dimensi: 2D</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Bahan: Art Paper 260g</span></p>
<p><span style=""font-family: 'times new roman', times, serif;"">Letak: Pintu Exit Gedung Grha Kandaga Lantai 1</span></p>","[""SDG's"",""SDG's11"",""Sustainable Development Goals"",""Sustainable Cities and Communities"",""Infografis"",""Galeri""]","2024-06-09","2024-09-18","Naafa","Naafiatul Insi","EAD4677C-AE00-4D7F-9764-530005882392","EAD4677C-AE00-4D7F-9764-530005882392.jpg"
